latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
18.08822,-95.68649,333.37,2.15,1.43,5/21/22,2014,A,71,6.1NRT,312.64,36.17,D
18.17275,-95.13946,327,2.38,1.49,5/21/22,2014,A,51,6.1NRT,307.74,23.07,D
18.18609,-95.14101,327.38,2.38,1.49,5/21/22,2014,A,42,6.1NRT,308.08,24.92,D
18.16479,-95.69571,331.3,2.15,1.43,5/21/22,2014,A,76,6.1NRT,313.32,31.1,D
17.6739,-100.30569,331.99,1.08,1.04,5/21/22,2014,A,65,6.1NRT,300.62,24.7,D
17.57036,-101.39931,328.01,1.01,1.01,5/21/22,2014,A,56,6.1NRT,303.03,14.03,D
17.56905,-101.40873,330.04,1.01,1.01,5/21/22,2014,A,58,6.1NRT,303,16,D
17.57933,-101.40072,331.05,1.01,1.01,5/21/22,2014,A,75,6.1NRT,301.27,17.98,D
17.57801,-101.41013,332.57,1.01,1.01,5/21/22,2014,A,79,6.1NRT,303.14,19.23,D
18.37025,-95.24335,324.27,2.35,1.48,5/21/22,2014,A,55,6.1NRT,308.85,24.92,D
18.33778,-95.54205,336.31,2.23,1.45,5/21/22,2014,A,71,6.1NRT,308.56,72.56,D
18.34613,-95.58517,337.08,2.21,1.44,5/21/22,2014,A,77,6.1NRT,308.87,72.02,D
17.83032,-99.82764,330.45,1.14,1.06,5/21/22,2014,A,70,6.1NRT,311.58,13.48,D
17.85634,-99.77722,330.9,1.15,1.07,5/21/22,2014,A,61,6.1NRT,313.99,12.85,D
17.76475,-100.52647,331.25,1.07,1.03,5/21/22,2014,A,74,6.1NRT,312.11,16.45,D
18.40494,-95.52885,333.56,2.23,1.45,5/21/22,2014,A,73,6.1NRT,310.02,53.08,D
18.40254,-95.54974,337.63,2.23,1.45,5/21/22,2014,A,78,6.1NRT,310.83,73.04,D
18.41528,-95.535,340.81,2.23,1.45,5/21/22,2014,A,81,6.1NRT,310.51,88.12,D
18.41302,-95.55591,328.73,2.23,1.45,5/21/22,2014,A,57,6.1NRT,309.66,32.38,D
18.44956,-95.58138,324.21,2.22,1.44,5/21/22,2014,A,36,6.1NRT,307.23,18.54,D
18.44724,-95.60215,333.89,2.21,1.44,5/21/22,2014,A,77,6.1NRT,308.4,57.85,D
18.47307,-95.60522,355.63,2.21,1.44,5/21/22,2014,A,97,6.1NRT,310.49,188.1,D
18.48598,-95.60673,328.26,2.21,1.44,5/21/22,2014,A,66,6.1NRT,306.55,34.1,D
18.48361,-95.62742,332.09,2.2,1.44,5/21/22,2014,A,74,6.1NRT,306.72,49.52,D
18.48594,-95.48705,327.91,2.26,1.46,5/21/22,2014,A,65,6.1NRT,309.83,32.43,D
18.47261,-95.61285,366.41,2.21,1.44,5/21/22,2014,A,100,6.1NRT,311.78,283.06,D
18.47041,-95.63355,327.12,2.2,1.44,5/21/22,2014,A,45,6.1NRT,308.64,29.68,D
18.05173,-99.23115,333,1.23,1.1,5/21/22,2014,A,69,6.1NRT,317.32,11.8,D
17.82445,-100.9585,323.17,1.04,1.02,5/21/22,2014,A,16,6.1NRT,303.87,11.08,D
18.48552,-95.61439,336.95,2.21,1.44,5/21/22,2014,A,71,6.1NRT,306.49,71.4,D
18.06305,-99.22078,364.94,1.23,1.1,5/21/22,2014,A,100,6.1NRT,316.89,102.47,D
18.06155,-99.23256,371.2,1.23,1.1,5/21/22,2014,A,100,6.1NRT,319.36,129.43,D
18.39283,-96.67396,328.41,1.83,1.33,5/21/22,2017,A,46,6.1NRT,307.23,24.23,D
17.9278,-100.47215,334.48,1.07,1.03,5/21/22,2017,A,54,6.1NRT,314.01,13.38,D
17.92652,-100.48162,336.18,1.07,1.03,5/21/22,2017,A,69,6.1NRT,314.83,15.96,D
17.92528,-100.49085,336.18,1.07,1.03,5/21/22,2017,A,59,6.1NRT,314.75,16.47,D
18.56534,-95.60288,325.52,2.22,1.44,5/21/22,2017,A,51,6.1NRT,308.62,29.49,D
18.56298,-95.62365,336.57,2.21,1.44,5/21/22,2017,A,76,6.1NRT,310.13,76.42,D
17.98291,-100.27417,328.67,1.09,1.04,5/21/22,2017,A,64,6.1NRT,311.65,12.8,D
17.98158,-100.28405,331.65,1.09,1.04,5/21/22,2017,A,72,6.1NRT,312.35,17.21,D
18.56302,-95.6077,331.79,2.22,1.44,5/21/22,2017,A,74,6.1NRT,309.35,54.12,D
18.56082,-95.62849,330.25,2.21,1.44,5/21/22,2017,A,70,6.1NRT,309.29,47.92,D
18.50545,-96.1439,331.79,2.02,1.38,5/21/22,2017,A,72,6.1NRT,311.24,29.94,D
18.14331,-99.22617,340.96,1.23,1.1,5/21/22,2017,A,77,6.1NRT,315.82,27.34,D
18.14181,-99.23807,337.16,1.23,1.1,5/21/22,2017,A,52,6.1NRT,317.56,18.21,D
17.92214,-101.04679,328.33,1.03,1.02,5/21/22,2017,A,52,6.1NRT,308.75,12.07,D
17.88018,-101.34994,326.36,1.02,1.01,5/21/22,2017,A,57,6.1NRT,303.21,14.85,D
18.40057,-97.38216,350.54,1.63,1.26,5/21/22,2017,A,93,6.1NRT,311.21,90.32,D
17.93121,-101.04787,327.17,1.03,1.02,5/21/22,2017,A,33,6.1NRT,310.34,9.62,D
18.57666,-95.95721,331.6,2.09,1.41,5/21/22,2017,A,55,6.1NRT,310.35,39.94,D
18.50264,-96.81504,333.61,1.8,1.31,5/21/22,2017,A,75,6.1NRT,307.02,45.28,D
18.29112,-98.62468,334.21,1.34,1.15,5/21/22,2017,A,73,6.1NRT,318.13,15.75,D
18.09269,-100.1372,333.52,1.11,1.05,5/21/22,2017,A,54,6.1NRT,315.9,13.37,D
18.03204,-100.58401,330.9,1.07,1.03,5/21/22,2017,A,60,6.1NRT,313.12,12.1,D
18.64767,-95.78421,332.81,2.15,1.43,5/21/22,2017,A,0,6.1NRT,305.87,63.08,D
18.10198,-100.13909,332.86,1.11,1.05,5/21/22,2017,A,52,6.1NRT,313.57,13.83,D
18.51051,-96.82207,325.57,1.8,1.31,5/21/22,2017,A,29,6.1NRT,305.86,21.83,D
18.17495,-99.70243,335.78,1.16,1.07,5/21/22,2017,A,75,6.1NRT,316.88,17.63,D
18.65048,-95.77137,333.47,2.16,1.43,5/21/22,2017,A,66,6.1NRT,305.82,67.72,D
18.13531,-100.29626,351.35,1.09,1.04,5/21/22,2017,A,94,6.1NRT,319.88,43.53,D
18.14463,-100.29755,336.99,1.09,1.04,5/21/22,2017,A,77,6.1NRT,317.29,13.42,D
17.99512,-101.45242,324.99,1.01,1.01,5/21/22,2017,A,50,6.1NRT,303.4,12.79,D
18.06658,-101.26655,326.26,1.02,1.01,5/21/22,2017,A,50,6.1NRT,307.01,11.91,D
18.21487,-100.24086,334.67,1.1,1.05,5/21/22,2017,A,72,6.1NRT,317.01,15.11,D
18.05458,-101.41896,329.21,1.02,1.01,5/21/22,2017,A,67,6.1NRT,302.99,16.49,D
18.20653,-100.37465,358.38,1.09,1.04,5/21/22,2017,A,99,6.1NRT,319.92,63.69,D
18.20517,-100.3848,346.02,1.09,1.04,5/21/22,2017,A,89,6.1NRT,319.85,32.38,D
18.12301,-100.99068,335.83,1.04,1.02,5/21/22,2017,A,79,6.1NRT,312.39,19.37,D
18.1217,-101.00026,330.45,1.04,1.02,5/21/22,2017,A,64,6.1NRT,312.33,11.27,D
18.05677,-101.53431,327.31,1.01,1.01,5/21/22,2017,A,61,6.1NRT,305.43,10.01,D
18.15301,-100.97463,336.39,1.04,1.02,5/21/22,2017,A,76,6.1NRT,313.48,16.18,D
18.2296,-100.55293,337.71,1.07,1.03,5/21/22,2017,A,81,6.1NRT,319.01,13.47,D
18.22824,-100.56294,344.56,1.07,1.03,5/21/22,2017,A,88,6.1NRT,320.07,26.81,D
18.13095,-101.60072,331.15,1.01,1,5/21/22,2017,A,72,6.1NRT,305.86,17.79,D
18.12961,-101.61027,328.04,1.01,1,5/21/22,2017,A,65,6.1NRT,303.83,14.08,D
18.06331,-102.07777,332.66,1,1,5/21/22,2017,A,77,6.1NRT,307.06,16.9,D
18.06197,-102.0871,338.62,1,1,5/21/22,2017,A,84,6.1NRT,306.88,26.49,D
18.07088,-102.08852,332.04,1,1,5/21/22,2017,A,76,6.1NRT,306.32,17.03,D
18.11404,-102.23462,329.05,1,1,5/21/22,2017,A,67,6.1NRT,306.55,12.52,D
18.1127,-102.24394,336.69,1,1,5/21/22,2017,A,83,6.1NRT,307.8,22.63,D
18.30836,-100.98009,339.35,1.04,1.02,5/21/22,2017,A,83,6.1NRT,317.44,20.8,D
18.25373,-101.37589,332.76,1.02,1.01,5/21/22,2017,A,75,6.1NRT,303.98,21.22,D
18.25243,-101.38523,328.95,1.02,1.01,5/21/22,2017,A,67,6.1NRT,305.51,15.64,D
19.38432,-92.05216,311.5,4.22,1.9,5/21/22,2017,A,49,6.1NRT,294.11,70.86,D
18.27625,-101.54263,324.97,1.01,1.01,5/21/22,2017,A,36,6.1NRT,306.18,9.53,D
18.27494,-101.552,332.14,1.01,1.01,5/21/22,2017,A,74,6.1NRT,306.59,18.47,D
18.18711,-102.17001,346.69,1,1,5/21/22,2017,A,91,6.1NRT,305.38,46.28,D
18.10599,-102.73048,319.46,1.01,1,5/21/22,2017,A,45,6.1NRT,300.98,5.43,D
18.19797,-102.16875,332.38,1,1,5/21/22,2017,A,77,6.1NRT,299.58,22.65,D
18.19664,-102.17808,327.89,1,1,5/21/22,2017,A,63,6.1NRT,301.15,16.94,D
19.38874,-92.06059,310.3,4.22,1.9,5/21/22,2017,A,35,6.1NRT,294.58,61.46,D
18.28485,-102.26468,321.85,1,1,5/21/22,2017,A,37,6.1NRT,297.12,10.53,D
19.04834,-96.40086,349.56,1.96,1.37,5/21/22,2017,A,93,6.1NRT,311.92,105.43,D
19.06057,-96.40244,330.4,1.96,1.37,5/21/22,2017,A,69,6.1NRT,309.92,19.34,D
18.6573,-100.79127,340.18,1.06,1.03,5/21/22,2017,A,83,6.1NRT,321.25,17.81,D
18.4917,-102.04253,327.83,1,1,5/21/22,2017,A,49,6.1NRT,309.58,7.77,D
18.49037,-102.05186,328.79,1,1,5/21/22,2017,A,48,6.1NRT,310.66,9.29,D
18.45031,-102.33209,325.23,1,1,5/21/22,2017,A,60,6.1NRT,307.4,10.94,D
19.22461,-96.22445,328.27,2.04,1.39,5/21/22,2017,A,60,6.1NRT,309.38,26.3,D
18.65046,-101.4996,328.09,1.02,1.01,5/21/22,2017,A,33,6.1NRT,311.04,7.78,D
18.64913,-101.50909,349.9,1.02,1.01,5/21/22,2017,A,93,6.1NRT,311.32,44.27,D
18.40789,-103.37428,319.52,1.03,1.01,5/21/22,2017,A,42,6.1NRT,303.07,6.14,D
18.48112,-103.31672,320.98,1.03,1.01,5/21/22,2017,A,43,6.1NRT,301.84,8.21,D
18.88573,-100.65099,347.58,1.08,1.04,5/21/22,2017,A,91,6.1NRT,316.09,40.11,D
18.88441,-100.66086,339.59,1.08,1.04,5/21/22,2017,A,83,6.1NRT,316.31,22.94,D
18.83132,-101.32475,333.93,1.03,1.01,5/21/22,2017,A,56,6.1NRT,317.81,10.28,D
19.42845,-96.6983,327.42,1.89,1.34,5/21/22,2017,A,69,6.1NRT,308.02,25.25,D
18.6661,-102.6181,331.65,1,1,5/21/22,2017,A,66,6.1NRT,317.18,11.32,D
19.44619,-96.81876,335.96,1.86,1.33,5/21/22,2017,A,82,6.1NRT,310.25,48.37,D
19.44422,-96.83652,328.93,1.85,1.33,5/21/22,2017,A,53,6.1NRT,309.21,24.85,D
19.4929,-96.50728,350.84,1.96,1.37,5/21/22,2017,A,94,6.1NRT,309.54,125.53,D
19.4908,-96.52632,332.86,1.95,1.36,5/21/22,2017,A,79,6.1NRT,307.35,40.7,D
18.7356,-102.46383,333.23,1,1,5/21/22,2017,A,76,6.1NRT,313.33,19.5,D
19.50509,-96.50906,348.58,1.96,1.37,5/21/22,2017,A,93,6.1NRT,308.65,110.94,D
19.50302,-96.52763,328.08,1.95,1.36,5/21/22,2017,A,51,6.1NRT,305.8,21.94,D
19.55603,-96.49716,332.33,1.96,1.37,5/21/22,2017,A,79,6.1NRT,307.36,41.23,D
19.55378,-96.51667,327.48,1.96,1.37,5/21/22,2017,A,59,6.1NRT,307.71,21.5,D
19.56827,-96.49865,345.78,1.96,1.37,5/21/22,2017,A,91,6.1NRT,308.25,98.6,D
19.566,-96.51819,340.42,1.96,1.37,5/21/22,2017,A,87,6.1NRT,307.54,69.94,D
19.55862,-96.50286,355.96,1.96,1.37,5/21/22,2017,A,97,6.1NRT,308.38,159.06,D
19.55638,-96.52357,329,1.96,1.37,5/21/22,2017,A,74,6.1NRT,307.38,26.73,D
19.57087,-96.50426,330.65,1.96,1.37,5/21/22,2017,A,76,6.1NRT,307.75,34.1,D
19.11894,-100.56335,341.72,1.09,1.04,5/21/22,2017,A,85,6.1NRT,317.18,23.17,D
19.12825,-100.56454,334.71,1.09,1.04,5/21/22,2017,A,60,6.1NRT,318.01,10.91,D
18.75674,-103.19501,331.5,1.02,1.01,5/21/22,2017,A,57,6.1NRT,317.74,11.54,D
18.74737,-103.3203,323.55,1.02,1.01,5/21/22,2017,A,41,6.1NRT,309.4,7.19,D
19.1933,-100.34109,333.23,1.11,1.05,5/21/22,2017,A,73,6.1NRT,315.4,13.56,D
18.86957,-102.74709,341.34,1,1,5/21/22,2017,A,86,6.1NRT,317.83,25.69,D
18.87849,-102.74854,347.84,1,1,5/21/22,2017,A,92,6.1NRT,316.09,37.45,D
19.13465,-100.99337,337.96,1.05,1.02,5/21/22,2017,A,80,6.1NRT,317.9,17.84,D
19.22523,-100.38856,330.45,1.11,1.05,5/21/22,2017,A,53,6.1NRT,315.43,10.56,D
18.79298,-103.51276,327.14,1.03,1.02,5/21/22,2017,A,64,6.1NRT,303.16,17.06,D
19.37036,-101.95005,327.88,1.01,1,5/21/22,2017,A,63,6.1NRT,310.06,11.32,D
19.33826,-102.36835,322.86,1,1,5/21/22,2017,A,31,6.1NRT,309.51,8.93,D
19.87001,-99.17794,334.98,1.3,1.13,5/21/22,2017,A,79,6.1NRT,317.77,20.26,D
19.80643,-100.91636,336.74,1.07,1.03,5/21/22,2017,A,76,6.1NRT,319.14,11.44,D
19.50972,-103.21326,323.07,1.01,1.01,5/21/22,2017,A,53,6.1NRT,309.94,7.06,D
19.85838,-100.86898,335.56,1.08,1.04,5/21/22,2017,A,65,6.1NRT,321.23,12.16,D
19.8557,-100.8892,334.48,1.07,1.03,5/21/22,2017,A,53,6.1NRT,319.91,10.63,D
19.65923,-102.7618,323.22,1,1,5/21/22,2017,A,32,6.1NRT,309.35,5.32,D
19.64423,-102.86515,328.02,1,1,5/21/22,2017,A,69,6.1NRT,310.3,12.31,D
19.36169,-104.80949,370.25,1.13,1.06,5/21/22,2017,A,100,6.1NRT,309.48,121.86,D
19.36003,-104.82018,375.54,1.14,1.06,5/21/22,2017,A,100,6.1NRT,312.79,144.69,D
19.47675,-104.16631,327.29,1.07,1.03,5/21/22,2017,A,72,6.1NRT,309.68,12.97,D
19.39257,-104.76565,329.16,1.13,1.06,5/21/22,2017,A,76,6.1NRT,307.42,17.44,D
19.38241,-104.82985,330.75,1.14,1.06,5/21/22,2017,A,75,6.1NRT,312.11,15.65,D
19.64371,-103.30683,325.72,1.01,1.01,5/21/22,2017,A,65,6.1NRT,312.59,6.24,D
19.40572,-104.86675,333.93,1.14,1.06,5/21/22,2017,A,82,6.1NRT,309.7,22.85,D
19.53358,-104.10162,323.97,1.06,1.03,5/21/22,2017,A,27,6.1NRT,299.01,16.89,D
19.53204,-104.11179,331.45,1.06,1.03,5/21/22,2017,A,68,6.1NRT,299.26,26.85,D
19.41519,-104.86832,348.23,1.14,1.06,5/21/22,2017,A,93,6.1NRT,309.05,53.17,D
19.48124,-104.85375,352.5,1.14,1.06,5/21/22,2017,A,96,6.1NRT,310.11,62.28,D
19.47954,-104.8645,341.72,1.14,1.06,5/21/22,2017,A,88,6.1NRT,309.74,37.34,D
20.51238,-97.48401,333.84,1.72,1.29,5/21/22,2017,A,77,6.1NRT,304.7,38.88,D
19.95131,-102.39461,350.39,1,1,5/21/22,2017,A,93,6.1NRT,321.8,41.3,D
19.99763,-102.13181,342.66,1.01,1,5/21/22,2017,A,85,6.1NRT,319.98,25.12,D
19.99629,-102.14128,331.7,1.01,1,5/21/22,2017,A,53,6.1NRT,317.82,7.79,D
19.8885,-102.89434,339.75,1,1,5/21/22,2017,A,83,6.1NRT,318.32,22.05,D
19.89739,-102.89579,347.97,1,1,5/21/22,2017,A,91,6.1NRT,318.23,36.92,D
19.89603,-102.90517,336.74,1,1,5/21/22,2017,A,71,6.1NRT,317.4,17.68,D
20.02051,-102.43153,340.65,1,1,5/21/22,2017,A,82,6.1NRT,323.63,20.72,D
20.67953,-98.00383,326.97,1.59,1.24,5/21/22,2017,A,58,6.1NRT,305.32,22.91,D
20.02475,-103.16098,341.69,1.01,1,5/21/22,2017,A,85,6.1NRT,317.64,24.27,D
20.22667,-101.81,339.71,1.02,1.01,5/21/22,2017,A,79,6.1NRT,322.27,18.57,D
20.03365,-103.16251,342.66,1.01,1,5/21/22,2017,A,86,6.1NRT,319.77,26.2,D
20.22763,-101.86903,333.7,1.02,1.01,5/21/22,2017,A,58,6.1NRT,318.45,9.75,D
20.02546,-103.4045,335.07,1.01,1.01,5/21/22,2017,A,76,6.1NRT,320.8,12.94,D
20.29907,-101.95541,339.27,1.01,1.01,5/21/22,2017,A,79,6.1NRT,316.98,18.79,D
20.79282,-98.29935,324.87,1.52,1.22,5/21/22,2017,A,27,6.1NRT,302.23,19.56,D
20.1271,-103.28221,335.03,1.01,1,5/21/22,2017,A,73,6.1NRT,320.31,13.72,D
20.1257,-103.29173,333.98,1.01,1,5/21/22,2017,A,73,6.1NRT,321.21,11.57,D
20.44874,-101.06783,336.18,1.07,1.03,5/21/22,2017,A,72,6.1NRT,316.27,14.81,D
19.89885,-104.85385,341.8,1.12,1.06,5/21/22,2017,A,87,6.1NRT,317.5,36.3,D
20.4793,-101.17092,338.83,1.06,1.03,5/21/22,2017,A,78,6.1NRT,317.68,20.68,D
20.54704,-101.4921,336.13,1.04,1.02,5/21/22,2017,A,57,6.1NRT,321.02,10.56,D
20.82794,-100.62325,333.84,1.12,1.06,5/21/22,2017,A,46,6.1NRT,317.82,11.27,D
20.83732,-100.6248,349.02,1.12,1.06,5/21/22,2017,A,91,6.1NRT,318.65,42.5,D
20.83594,-100.63531,337.21,1.12,1.06,5/21/22,2017,A,73,6.1NRT,319.99,16.17,D
20.52037,-102.9265,342.62,1,1,5/21/22,2017,A,84,6.1NRT,318.22,22.26,D
20.519,-102.93593,353.53,1,1,5/21/22,2017,A,89,6.1NRT,319.81,44.95,D
20.55857,-102.7879,335.29,1,1,5/21/22,2017,A,65,6.1NRT,316.78,12.76,D
20.48347,-103.36658,334.57,1.01,1,5/21/22,2017,A,62,6.1NRT,321.96,7.25,D
20.2387,-104.98077,361.34,1.13,1.06,5/21/22,2017,A,100,6.1NRT,304.6,94.38,D
20.25631,-104.92973,330.75,1.12,1.06,5/21/22,2017,A,74,6.1NRT,308.48,24.35,D
20.89284,-100.56757,335.69,1.13,1.06,5/21/22,2017,A,60,6.1NRT,315.51,13.3,D
20.89143,-100.57821,344.25,1.13,1.06,5/21/22,2017,A,86,6.1NRT,314.67,30.99,D
20.23909,-105.10249,325.73,1.14,1.07,5/21/22,2017,A,64,6.1NRT,308.14,13,D
20.23734,-105.1138,322.57,1.15,1.07,5/21/22,2017,A,50,6.1NRT,309.09,8.48,D
20.89801,-100.56312,333.79,1.13,1.06,5/21/22,2017,A,55,6.1NRT,318.5,11.43,D
20.63923,-102.5458,344.71,1,1,5/21/22,2017,A,86,6.1NRT,322.66,26.07,D
20.34984,-104.97982,333.61,1.13,1.06,5/21/22,2017,A,79,6.1NRT,296.11,33.1,D
20.3971,-104.78105,357.51,1.1,1.05,5/21/22,2017,A,98,6.1NRT,312.12,77.44,D
20.40642,-104.78254,358.12,1.1,1.05,5/21/22,2017,A,98,6.1NRT,309.16,77.27,D
20.40471,-104.79338,359.85,1.1,1.05,5/21/22,2017,A,99,6.1NRT,312.73,82.79,D
21.40574,-98.03882,332.95,1.62,1.25,5/21/22,2017,A,75,6.1NRT,307.52,30.56,D
20.47428,-105.11772,327.14,1.14,1.06,5/21/22,2017,A,66,6.1NRT,309.47,15.61,D
20.52657,-104.90711,330.25,1.11,1.05,5/21/22,2017,A,68,6.1NRT,311.07,15.71,D
20.6763,-104.05031,331.75,1.04,1.02,5/21/22,2017,A,67,6.1NRT,314.7,14.4,D
20.67485,-104.05997,350.6,1.04,1.02,5/21/22,2017,A,93,6.1NRT,316.24,50.69,D
20.72843,-104.25826,344.98,1.05,1.02,5/21/22,2017,A,89,6.1NRT,318.3,35.59,D
20.72688,-104.26853,331.7,1.05,1.02,5/21/22,2017,A,72,6.1NRT,316.75,12.46,D
20.73599,-104.26998,337.67,1.05,1.02,5/21/22,2017,A,81,6.1NRT,316.31,21.53,D
20.73447,-104.28005,339.27,1.05,1.02,5/21/22,2017,A,83,6.1NRT,316.09,24.37,D
20.82146,-103.75899,339.91,1.02,1.01,5/21/22,2017,A,55,6.1NRT,321.81,16.16,D
20.78623,-104.89861,323.83,1.11,1.05,5/21/22,2017,A,39,6.1NRT,312.46,10.58,D
20.87653,-104.60387,329.37,1.08,1.04,5/21/22,2017,A,57,6.1NRT,315.28,7.81,D
20.875,-104.61369,329.68,1.08,1.04,5/21/22,2017,A,42,6.1NRT,315.12,8.48,D
21.07152,-103.44079,340.54,1.01,1,5/21/22,2017,A,82,6.1NRT,321.57,18.52,D
21.07015,-103.45014,355.8,1.01,1,5/21/22,2017,A,97,6.1NRT,324.81,50.18,D
21.08044,-103.44231,366.28,1.01,1,5/21/22,2017,A,100,6.1NRT,320.55,77.91,D
21.07906,-103.45171,405.75,1.01,1,5/21/22,2017,A,100,6.1NRT,330.66,265.04,D
20.96456,-104.21564,344.67,1.04,1.02,5/21/22,2017,A,88,6.1NRT,314.47,37.97,D
21.20636,-102.88913,335.69,1,1,5/21/22,2017,A,71,6.1NRT,320.98,11.98,D
21.76557,-98.88669,334.26,1.43,1.18,5/21/22,2017,A,74,6.1NRT,308.34,21.72,D
21.76396,-98.9004,329.78,1.43,1.18,5/21/22,2017,A,54,6.1NRT,308.31,11.6,D
21.31228,-102.79675,336.26,1,1,5/21/22,2017,A,73,6.1NRT,319.24,14.96,D
21.28442,-104.18047,329.47,1.04,1.02,5/21/22,2017,A,54,6.1NRT,317.43,11.92,D
21.14689,-105.0771,327.93,1.12,1.05,5/21/22,2017,A,66,6.1NRT,305.43,19.27,D
21.39497,-103.68608,349.68,1.01,1.01,5/21/22,2017,A,92,6.1NRT,316.92,41.08,D
21.4039,-103.68758,334.71,1.01,1.01,5/21/22,2017,A,74,6.1NRT,318,15.72,D
21.28207,-104.55299,369.82,1.06,1.03,5/21/22,2017,A,100,6.1NRT,319.2,105.55,D
21.80836,-100.98892,333.89,1.11,1.05,5/21/22,2017,A,64,6.1NRT,318.06,11.4,D
21.42351,-103.74041,337.92,1.01,1.01,5/21/22,2017,A,79,6.1NRT,313.93,23.31,D
21.42207,-103.75011,328.42,1.01,1.01,5/21/22,2017,A,40,6.1NRT,315.25,9.13,D
21.66923,-102.28683,341.11,1.01,1.01,5/21/22,2017,A,81,6.1NRT,324.03,18.87,D
21.30737,-104.98735,327.57,1.1,1.05,5/21/22,2017,A,61,6.1NRT,308.57,17.66,D
21.45853,-104.48469,347.68,1.05,1.03,5/21/22,2017,A,91,6.1NRT,317.69,41.68,D
21.75089,-102.62669,356.38,1,1,5/21/22,2017,A,97,6.1NRT,319.95,55.44,D
21.74818,-102.64587,351.35,1,1,5/21/22,2017,A,93,6.1NRT,316.97,45.86,D
21.75978,-102.6282,383.73,1,1,5/21/22,2017,A,100,6.1NRT,319.11,150.3,D
21.75842,-102.63783,374.37,1,1,5/21/22,2017,A,100,6.1NRT,322.9,111.49,D
21.75706,-102.64739,338.33,1,1,5/21/22,2017,A,68,6.1NRT,314.01,22.23,D
21.7673,-102.63933,351.89,1,1,5/21/22,2017,A,90,6.1NRT,310.55,47.85,D
21.89346,-103.49841,352.21,1,1,5/21/22,2017,A,94,6.1NRT,324.19,43.06,D
21.90514,-103.48087,347.19,1,1,5/21/22,2017,A,90,6.1NRT,318.42,32.82,D
21.90374,-103.4904,352.67,1,1,5/21/22,2017,A,94,6.1NRT,322.5,44.77,D
21.90235,-103.49994,337.21,1,1,5/21/22,2017,A,77,6.1NRT,319.66,14.78,D
21.7079,-105.03263,328.14,1.1,1.04,5/21/22,2017,A,53,6.1NRT,311.28,11.47,D
22.72523,-98.17215,334.03,1.65,1.26,5/21/22,2017,A,70,6.1NRT,310.07,31.76,D
21.97587,-103.93252,365.51,1.02,1.01,5/21/22,2017,A,100,6.1NRT,317.93,87.78,D
22.74742,-98.18186,331.1,1.65,1.26,5/21/22,2017,A,54,6.1NRT,309.42,22.98,D
22.74568,-98.19773,337.84,1.65,1.26,5/21/22,2017,A,78,6.1NRT,310.04,41.52,D
22.01007,-103.89481,346.62,1.01,1.01,5/21/22,2017,A,90,6.1NRT,312.14,42.53,D
22.00861,-103.90457,339.47,1.02,1.01,5/21/22,2017,A,82,6.1NRT,313.68,28.67,D
22.02364,-103.92664,336.61,1.02,1.01,5/21/22,2017,A,67,6.1NRT,309.42,25.75,D
22.03257,-103.92818,327.8,1.02,1.01,5/21/22,2017,A,41,6.1NRT,306.03,14.31,D
22.16027,-104.12366,330.5,1.02,1.01,5/21/22,2017,A,63,6.1NRT,318.96,10.23,D
23.01374,-98.64287,335.52,1.55,1.23,5/21/22,2017,A,75,6.1NRT,314.05,26.08,D
22.19995,-104.83192,332.62,1.07,1.03,5/21/22,2017,A,72,6.1NRT,309.34,19.64,D
22.2263,-104.89655,335.12,1.07,1.03,5/21/22,2017,A,77,6.1NRT,311.07,22.9,D
22.27511,-104.94695,328.1,1.08,1.04,5/21/22,2017,A,28,6.1NRT,312.08,11.09,D
23.16823,-98.39508,336.91,1.62,1.25,5/21/22,2017,A,79,6.1NRT,310.56,49.65,D
22.29198,-104.95997,327.66,1.08,1.04,5/21/22,2017,A,25,6.1NRT,312.82,10.5,D
23.16882,-98.38563,327.04,1.62,1.25,5/21/22,2017,A,57,6.1NRT,308.97,23.55,D
23.16721,-98.40037,326.54,1.62,1.25,5/21/22,2017,A,54,6.1NRT,310.04,22.07,D
23.23404,-98.4116,327.84,1.62,1.25,5/21/22,2017,A,61,6.1NRT,307.56,25.55,D
22.5862,-104.84304,335.12,1.06,1.03,5/21/22,2017,A,76,6.1NRT,313.67,21.58,D
22.58465,-104.85323,328.6,1.06,1.03,5/21/22,2017,A,58,6.1NRT,314.59,10.89,D
22.6369,-104.63029,331.05,1.04,1.02,5/21/22,2017,A,67,6.1NRT,316.5,13.24,D
22.646,-104.63168,352.56,1.04,1.02,5/21/22,2017,A,95,6.1NRT,316.31,53.05,D
22.64455,-104.64113,339.63,1.05,1.02,5/21/22,2017,A,83,6.1NRT,315.63,27.6,D
22.78327,-103.84103,335.03,1.01,1,5/21/22,2017,A,63,6.1NRT,319.16,13.99,D
22.79217,-103.84261,336.82,1.01,1,5/21/22,2017,A,73,6.1NRT,318.44,17.06,D
23.68353,-98.16777,332.04,1.7,1.28,5/21/22,2017,A,72,6.1NRT,310.12,26.69,D
22.90208,-104.28192,327.44,1.02,1.01,5/21/22,2017,A,18,6.1NRT,312.26,10.76,D
22.90957,-104.29322,338.99,1.02,1.01,5/21/22,2017,A,82,6.1NRT,315.02,26.56,D
22.91852,-104.2948,333.89,1.02,1.01,5/21/22,2017,A,75,6.1NRT,315.12,19.52,D
